StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,1.,2.,3.,3b,4._1,4._2,4._3,4._4,4._5,4._6,4b,5._1,5._2,5._3,5._4,5._5,5._6,5b,6.,7.,8.,9.,10.,11.,12.,13.
2022-02-24 07:43:12,2022-02-24 07:45:45,IP Address,100,152,True,2022-02-24 07:45:45,R_uk63hNgR4KqsLpD,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,I do not care to use,Great difficulty,Great difficulty,I do not care to use,I do not care to use,,Daily,Never,Occasionally,Occasionally,Never,Never,,Occasionally,Favorable,Somewhat Favorable,Favorable,Our country is way behind on passenger train infrastructure,,No,
2022-02-24 07:43:33,2022-02-24 07:46:06,IP Address,100,153,True,2022-02-24 07:46:06,R_PXVbKb67HD2c9pv,anonymous,EN,Georgetown,Delaware,Car (own),,No difficulty,Great difficulty,Great difficulty,I do not care to use,I do not care to use,,,,Never,Never,Never,Never,,,Weekly,Somewhat Favorable,Favorable,Somewhat Favorable,I live some distance from SU but still think bike lanes in my town make sense and provide a safe option to children/adults,,No,
2022-02-24 07:45:22,2022-02-24 07:46:28,IP Address,100,66,True,2022-02-24 07:46:29,R_2xFg7J2B5iRpcJ8,anonymous,EN,Salisbury,Maryland,Bus,,No difficulty,Some difficulty,I do not care to use,I do not care to use,I do not care to use,,,Daily,Daily,Never,Never,Never,,,Never,Neutral,Neutral,Neutral,,,No,
2022-02-24 07:48:13,2022-02-24 07:50:42,IP Address,100,148,True,2022-02-24 07:50:42,R_3hgsVUZst3j3niZ,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,I do not care to use,,,,,Occasionally,,,,,Occasionally,Somewhat Favorable,Neutral,Somewhat Favorable,Mean I migth use them,,No,
2022-02-24 07:49:36,2022-02-24 07:51:16,IP Address,100,100,True,2022-02-24 07:51:16,R_2CVyh0Wd7eqo1ub,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Some difficulty,Great difficulty,No difficulty,Great difficulty,,,Daily,Never,Occasionally,Occasionally,Occasionally,,,Weekly,Favorable,Favorable,Somewhat Favorable,,,No,
2022-02-24 07:48:36,2022-02-24 07:52:57,IP Address,100,261,True,2022-02-24 07:52:58,R_3m94vKXY2565PYS,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Weekly,Weekly,,,Occasionally,Favorable,Favorable,Somewhat Favorable,"The addition of bike lanes would make it much more likely I utilize my bike when going to campus as right now I do not feel safe doing so, a passenger train would greatly increase my travel throughout the state",,No,
2022-02-24 07:37:24,2022-02-24 07:53:56,IP Address,100,991,True,2022-02-24 07:53:56,R_3PIg0UYftMWAGS1,anonymous,EN,Delmar,Maryland,Car (own),,Some difficulty,Great difficulty,Great difficulty,Some difficulty,I do not care to use,,,Daily,Occasionally,Never,Occasionally,Never,,,Never,Opposed,Somewhat Opposed,Neutral,I am in favor of increasing local Uber service or nicer taxi service.  Uber must keep their app updated or provide options for cell users with below 5G service.  My car broke down and their app would not work on my cell phone so I had to call Salisbury Taxi.,"Maintenance/upkeep and tickets for train transport is too expensive for passengers and for tax payers. to ",Yes,"When I needed to ride the bus because my car broke down, there were No Wicomico County bus routes to my residence on that day in the evening.  Yet, considering that I pay Wicomico county property taxes and Maryland State taxes, I see the county bus driving by my house often.  Then on another note, there should be a study completed about if there is more crime associated with providing bus transport to rural areas."
2022-02-24 08:22:16,2022-02-24 08:23:38,IP Address,100,81,True,2022-02-24 08:23:39,R_33sb6Gko0DSz1Vu,anonymous,EN,"Elkton ","MD ",Car (own),,No difficulty,No difficulty,Some difficulty,Great difficulty,No difficulty,,,Daily,Never,Never,Occasionally,Never,,,Never,Neutral,Somewhat Favorable,Somewhat Favorable,,,No,
2022-02-24 08:24:46,2022-02-24 08:26:23,IP Address,100,96,True,2022-02-24 08:26:23,R_4ZrUtiC2n98y41j,anonymous,EN,Princess Anne,Maryland,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,I do not care to use,,,Daily,Occasionally,Occasionally,Occasionally,,,,Occasionally,Somewhat Favorable,Somewhat Opposed,Somewhat Favorable,,,No,
2022-02-24 08:25:42,2022-02-24 08:28:53,IP Address,100,190,True,2022-02-24 08:28:53,R_1nUFxjLYy83VWlU,anonymous,EN,Salisbury,Maryland,Car (own),,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Daily,Never,Occasionally,Never,Never,,,Occasionally,Somewhat Favorable,Neutral,Neutral,"With the current gas price increase, if we had other options that could get use around i would not oppose ",,No,
2022-02-24 08:23:17,2022-02-24 08:29:14,IP Address,100,356,True,2022-02-24 08:29:14,R_1F8mlpYjhyMLOi3,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,No difficulty,I do not care to use,,,Daily,Occasionally,Weekly,Occasionally,Occasionally,,,Weekly,Favorable,Somewhat Favorable,Somewhat Favorable,"I think access to a passenger train would be a great option to have, though I'm not sure how it would happen in Salisbury. Bike lanes are great, as long as cyclists follow appropriate laws. Generally speaking, it would be nice to have a quality option for getting around that's not my personal vehicle, for the sake of the environment.",,Yes,I would want to ensure whatever options potentially adopted are more eco-friendly than what we currently have.
2022-02-24 08:29:43,2022-02-24 08:33:24,IP Address,100,220,True,2022-02-24 08:33:24,R_3LcEEuUTCRkjTuE,anonymous,EN,Quantico,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,Some difficulty,,,Daily,Never,Never,Never,Occasionally,,,Never,Favorable,Favorable,Favorable,I am in favor of increasing all modes of transportation to ensure everyone has access to transportation.,,No,
2022-02-24 08:34:10,2022-02-24 08:38:33,IP Address,100,263,True,2022-02-24 08:38:34,R_3xWDRKy4KpqqBzP,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,I do not care to use,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Somewhat Favorable,Favorable,"while in favor of bike lanes for safety, driving lanes are now too narrow in areas areas such as Fitzwater St. ",,No,
2022-02-24 08:32:08,2022-02-24 08:46:43,IP Address,100,874,True,2022-02-24 08:46:43,R_3gRxqi1nfYpne7V,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,,,Occasionally,Occasionally,,Occasionally,,,Occasionally,Favorable,Somewhat Favorable,Somewhat Favorable,"There is a possibility the Eastern Shore may see new residents. Alternate modes of transportation is a good thing. ","Same as above. The Peninsula is somewhat insulated but this can depress economic growth. Done right, expanded transportation options will greatly boost the Shore's job growth and overall economy (and ease traffic congestion)..",Yes,Expanded Bus and Rail (modern amenities) can be helpful even for residents that enjoy a rural economy. The two can co-exist.
2022-02-24 08:45:03,2022-02-24 08:47:04,IP Address,100,121,True,2022-02-24 08:47:05,R_3r0XMVNHETIv4AM,anonymous,EN,salisbury,maryland,Bus,,No difficulty,Some difficulty,,Some difficulty,,,,Daily,Weekly,Occasionally,Occasionally,,,,Occasionally,Favorable,Favorable,Favorable,,,No,
2022-02-24 08:23:58,2022-02-24 08:50:17,IP Address,100,1579,True,2022-02-24 08:50:18,R_xDdG7YIKJaWG2pb,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Great difficulty,I do not care to use,No difficulty,I do not care to use,I do not care to use,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,Never,,Occasionally,Somewhat Favorable,Favorable,Somewhat Favorable,"I see many people on bikes throughout the city of Salisbury on either sidewalks or roads. Many of these people use bikes because they have no affordable alternative to navigate through the city- whether its for work, class, a doc. apt, etc. Being on the side walk doesn't seem bad, but those who often take a route that forces them to share a road/highway with no bike lane are more susceptible to risks. From one end of the city to the other, there should be a consistent space designated for bike riders (whether side walk or bike lane) to commute. In hand, the city should have an affordable and readily available bus system for individuals who can't afford Uber, Taxi, bikes, etc.   ",,No,
2022-02-24 08:43:07,2022-02-24 08:50:20,IP Address,100,432,True,2022-02-24 08:50:21,R_2CHCvdANhOVQdEt,anonymous,EN,Salisbury,Maryland,Other,Car (own) and bike,No difficulty,No difficulty,Great difficulty,I do not care to use,No difficulty,,,Daily,Occasionally,Occasionally,Never,Daily,,,Occasionally,Favorable,Favorable,Neutral,"Having bike lanes encourages people to ride their bikes whether it's for fun, exercise, or running errands. My biggest worry in riding my bike anywhere is safety. Having designated bike lanes takes some of the hazards out of riding my bike.",,No,
2022-02-24 08:54:44,2022-02-24 08:57:23,IP Address,100,158,True,2022-02-24 08:57:23,R_6RLxIH0PWqteEvL,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Weekly,Weekly,Weekly,Occasionally,,,Weekly,Favorable,Favorable,Favorable,All of these options would be favorable to the environment and increase accessibility and mobility for more vulnerable populations.,,Yes,"The lack of safe, accessible sidewalks for pedestrian traffic. "
2022-02-24 08:59:19,2022-02-24 09:01:05,IP Address,100,106,True,2022-02-24 09:01:06,R_2akIHspJmnxf3Dq,anonymous,EN,Salisbury,Maryland,Car (carpool),,Some difficulty,No difficulty,Great difficulty,Some difficulty,Great difficulty,No difficulty,,Weekly,Occasionally,Never,Occasionally,Never,,,Occasionally,Neutral,Favorable,Favorable,,,No,
2022-02-24 08:57:10,2022-02-24 09:03:14,IP Address,100,364,True,2022-02-24 09:03:15,R_DcTxWrVHw0JYdEt,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,Some difficulty,,,Daily,Weekly,Occasionally,Never,Occasionally,,,Occasionally,Somewhat Favorable,Somewhat Favorable,Neutral,"I would definitely use a passenger train at least once a month if it went up the shore through Cambridge and Easton and/or to the airport in Baltimore.  If there were a bus or train to Ocean City that stopped centrally, at least during the summer I would use that weekly.",,Yes,"I do not need a bus, but I haven't ever seen a ""regularly scheduled"" bus or bus stop.  I understand there is one in the area, but have no idea how I would gain access.  I understand from others that the route locations are ineffective for those most in need of a bus service to get from their homes to jobs (good employment opportunities)."
2022-02-24 09:05:44,2022-02-24 09:08:26,IP Address,100,161,True,2022-02-24 09:08:26,R_3iDbOTl9w5FWcwP,anonymous,EN,Salisbury,Maryland,Car (carpool),,Great difficulty,No difficulty,Great difficulty,No difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Weekly,Favorable,Neutral,Neutral,"Train service on the eastern shore connects salisbury to Baltimore, Philly and other larger cities with travel options. Its very hard to get to the nearest Amtrak or airport from Salisbury. It would be greatly aided if there was a connection train location to branch Sby to cities.",,No,
2022-02-24 09:07:18,2022-02-24 09:12:02,IP Address,100,284,True,2022-02-24 09:12:03,R_2b45HkZqNwUUtDM,anonymous,EN,Salisbury,Maryland,Car (own),,No difficulty,I do not care to use,Great difficulty,Some difficulty,No difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Favorable,Neutral,I'd like to be able to ride a train to Ocean City or Assateague parks and back,,Yes,Public transport is not promoted - at all - as far as I know.
2022-02-24 09:11:58,2022-02-24 09:14:51,IP Address,100,172,True,2022-02-24 09:14:51,R_22MrVJu5fUKSut7,anonymous,EN,Ocean pines,Md,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,,Occasionally,Occasionally,Occasionally,,,,Occasionally,Somewhat Favorable,Somewhat Favorable,Somewhat Favorable,,,No,
2022-02-24 09:34:22,2022-02-24 09:36:43,IP Address,100,141,True,2022-02-24 09:36:44,R_3MMsNkXIovYNvb3,anonymous,EN,Fruitland,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,Weekly,Daily,Occasionally,Occasionally,Occasionally,,,Occasionally,Favorable,Favorable,Favorable,,,No,
2022-02-24 09:52:24,2022-02-24 09:57:20,IP Address,100,295,True,2022-02-24 09:57:21,R_2OPYEn9fBAK0UmS,anonymous,EN,Chincoteague Island,VA,Car (own),,No difficulty,Great difficulty,Great difficulty,Great difficulty,Some difficulty,,,Daily,Never,Weekly,Occasionally,Weekly,,,Weekly,Favorable,Favorable,Somewhat Favorable,There is presently no rideshare on Chincoteague Island or surround.  This inhibits transportation.,,Yes,"There is extremely limited public transport on Chincoteague Island and surround.  This inhibits movement and tourism in the area.  I would love to have reliable transport to Salisbury campus from my home. "
2022-02-24 10:12:28,2022-02-24 10:15:49,IP Address,100,201,True,2022-02-24 10:15:50,R_12DxoQBdK3DYEM1,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,I do not care to use,I do not care to use,I do not care to use,I do not care to use,,,Daily,Never,Never,Never,Never,,,Never,Neutral,Favorable,Favorable,There should always be options for other people,,No,
2022-02-24 10:24:59,2022-02-24 10:27:49,IP Address,100,169,True,2022-02-24 10:27:49,R_2ctFenuzK7WXlJd,anonymous,EN,Berlin,Maryland,Car (own),,No difficulty,Some difficulty,Great difficulty,Some difficulty,Some difficulty,,,Weekly,Daily,Daily,Occasionally,Occasionally,,,Daily,Favorable,Favorable,Favorable,the more options the better,,Yes,There is limited bus service but it is not frequent enough to make it worth the time it would take to get to work
2022-02-24 10:37:43,2022-02-24 10:40:17,IP Address,100,153,True,2022-02-24 10:40:17,R_3n5qu346LXNgh9f,anonymous,EN,Salisbury,MD,Car (own),,No difficulty,Some difficulty,I do not care to use,I do not care to use,I do not care to use,,,Daily,Never,Never,Never,Occasionally,,,Occasionally,Neutral,Favorable,Neutral,,,No,
2022-02-24 10:38:43,2022-02-24 10:41:49,IP Address,100,186,True,2022-02-24 10:41:49,R_1LG0jQSfQpL1tCC,anonymous,EN,North East,Maryland,Car (own),,No difficulty,Some difficulty,Some difficulty,Some difficulty,Great difficulty,,,Weekly,Occasionally,Occasionally,Occasionally,Occasionally,,,Occasionally,Neutral,Favorable,Somewhat Opposed,,"I do not think enough people use taxis in my hometown to need a Taxi lane. I think if it was a more popular used transportation it would be fine. ",No,
2022-02-24 10:54:50,2022-02-24 10:57:06,IP Address,100,136,True,2022-02-24 10:57:06,R_2DSqsRcLM3YfoBu,anonymous,EN,Pittsville,MD,Car (own),,No difficulty,Great difficulty,Great difficulty,Some difficulty,Some difficulty,,,Daily,Occasionally,Occasionally,Occasionally,Weekly,,,Weekly,Favorable,Favorable,Neutral,It would be nice to have options.,,No,
2022-02-24 11:02:02,2022-02-24 11:07:14,IP Address,100,312,True,2022-02-24 11:07:15,R_2b3rc3Tp2WNLVMx,anonymous,EN,Salisbury,Maryland,Car (carpool),,No difficulty,I do not care to use,Great difficulty,Some difficulty,I do not care to use,I do not care to use,,Weekly,Occasionally,Occasionally,Occasionally,Never,Never,,Occasionally,Favorable,Favorable,Favorable,,,No,
